"City";"IRIS";"Cluster_H";"Cluster_LU"
"Nice";60881704;1;1
"Nice";60881705;1;1
"Nice";60881801;1;3
"Nice";60881802;1;1
"Nice";60881803;1;1
"Nice";60881804;1;1
"Nice";60881805;1;1
"Nice";60881901;1;1
"Nice";60881902;1;2
"Nice";60881903;1;3
"Nice";60882001;1;2
"Nice";60882002;1;2
"Nice";60882101;1;2
"Nice";60882102;1;2
"Nice";60882103;1;2
"Nice";60882104;1;2
"Nice";60882201;1;1
"Nice";60882202;1;1
"Nice";60882203;1;1
"Nice";60882301;1;1
"Nice";60882302;1;1
"Nice";60882303;1;1
"Nice";60882304;1;1
"Nice";60882401;1;1
"Nice";60882402;1;1
"Nice";60882501;1;1
"Nice";60882502;1;2
"Nice";60882503;1;1
"Nice";60882504;1;1
"Nice";60882601;1;1
"Nice";60882602;1;1
"Nice";60882603;1;2
"Nice";60882701;1;1
"Nice";60882702;1;2
"Nice";60882703;1;2
"Nice";60882704;1;2
"Nice";60882705;1;2
"Nice";60882801;2;1
"Nice";60882802;2;3
"Nice";60882803;1;2
"Nice";60882804;1;2
"Nice";60882805;2;2
"Nice";60882901;2;3
"Nice";60882902;2;1
"Nice";60882903;2;1
"Nice";60882904;2;2
"Nice";60882905;1;1
"Nice";60882906;2;2
"Nice";60883001;2;3
"Nice";60883002;1;1
"Nice";60883003;1;1
"Nice";60883101;2;2
"Nice";60883102;2;3
"Nice";60883201;1;2
"Nice";60883202;1;4
"Nice";60883301;3;4
"Nice";60883401;1;2
"Nice";60883402;1;4
"Nice";60883403;1;4
"Nice";60883501;3;4
"Nice";60883601;1;2
"Nice";60883602;1;2
"Nice";60883701;2;4
"Nice";60883801;2;2
"Nice";61140000;2;2
"Nice";61210000;1;2
"Nice";61230101;2;3
"Nice";61230102;2;2
"Nice";61230103;3;2
"Nice";61230104;2;2
"Nice";61230105;3;1
"Nice";61230106;3;2
"Nice";61230107;2;3
"Nice";61230108;3;2
"Nice";61230109;2;2
"Nice";61230110;3;3
"Nice";61230111;3;2
"Nice";61490101;1;2
"Nice";61490102;2;4
"Nice";61490103;2;2
"Nice";61490104;2;4
"Nice";61590101;1;2
"Nice";61590102;1;2
"Nice";61590103;1;4
"Orleans";450340000;4;4
"Orleans";450430000;4;4
"Orleans";450720000;4;4
"Orleans";450750101;4;4
"Orleans";450750102;3;2
"Orleans";450750103;3;3
"Orleans";450750104;4;3
"Orleans";450890101;1;2
"Orleans";450890102;4;4
"Orleans";450890103;4;4
"Orleans";451000000;3;3
"Orleans";451470101;4;4
"Orleans";451470102;4;2
"Orleans";451470103;3;2
"Orleans";451470201;4;2
"Orleans";451470301;2;2
"Orleans";451470302;2;1
"Orleans";451470303;2;2
"Orleans";451470401;4;2
"Orleans";451470402;3;2
"Orleans";451690101;4;4
"Orleans";451690102;1;3
"Orleans";451690103;1;4
"Orleans";451690104;4;4
"Orleans";451940000;4;4
"Orleans";451970000;4;4
"Orleans";452320101;4;2
"Orleans";452320102;3;2
"Orleans";452320103;3;2
"Orleans";452320201;4;2
"Orleans";452320202;3;2
"Orleans";452320203;3;2
"Orleans";452320301;4;4
"Orleans";452320303;3;2
"Orleans";452320304;3;4
"Orleans";452340101;3;3
"Orleans";452340102;3;3
"Orleans";452340103;3;1
"Orleans";452340201;1;1
"Orleans";452340301;2;1
"Orleans";452340401;2;3
"Orleans";452340501;3;2
"Orleans";452340502;3;2
"Orleans";452340601;1;2
"Orleans";452340602;2;2
"Orleans";452340603;1;1
"Orleans";452340604;2;2
"Orleans";452340701;3;2
"Orleans";452340702;3;2
"Orleans";452340801;3;3
"Orleans";452340802;3;2
"Orleans";452340803;3;3
"Orleans";452340901;3;2
"Orleans";452341001;3;3
"Orleans";452341002;3;2
"Orleans";452341101;2;3
"Orleans";452341102;4;1
"Orleans";452341103;3;3
"Orleans";452341104;2;3
"Orleans";452341201;4;3
"Orleans";452341202;4;3
"Orleans";452341203;3;2
"Orleans";452341204;3;2
"Orleans";452341301;3;3
"Orleans";452341401;3;3
"Orleans";452341501;3;2
"Orleans";452341502;3;3
"Orleans";452341601;3;2
"Orleans";452341701;3;4
"Orleans";452341702;3;2
"Orleans";452341703;4;2
"Orleans";452341801;3;1
"Orleans";452341901;3;1
"Orleans";452341902;3;3
"Orleans";452342001;3;2
"Orleans";452342002;3;3
"Orleans";452342101;3;2
"Orleans";452342102;3;2
"Orleans";452342103;3;3
"Orleans";452342104;3;4
"Orleans";452350000;4;4
"Orleans";452720000;4;4
"Orleans";452740101;4;2
"Orleans";452740102;4;2
"Orleans";452740103;4;4
"Orleans";452820000;4;4
"Orleans";452840101;2;2
"Orleans";452840102;3;2
"Orleans";452840201;3;3
"Orleans";452840202;3;2
"Orleans";452840203;3;2
"Orleans";452840204;2;3
"Orleans";452840301;3;2
"Orleans";452840302;3;2
"Orleans";452840303;3;4
"Orleans";452840304;4;4
"Orleans";452850101;4;3
"Orleans";452850102;2;3
"Orleans";452850103;4;2
"Orleans";452850104;4;2
"Orleans";452850105;2;3
"Orleans";452850106;4;2
"Orleans";452850107;4;2
"Orleans";452850108;3;2
"Orleans";452860101;3;2
"Orleans";452860102;3;2
"Orleans";452860103;3;4
"Orleans";452860104;3;3
"Orleans";452980101;4;2
"Orleans";452980102;4;4
"Orleans";453020101;3;4
"Orleans";453020102;3;3
"Orleans";453020103;1;2
"Orleans";453020104;3;2
"Orleans";453020105;4;3
"Orleans";453020106;4;4
"Orleans";453080000;4;4
"Paris";751010101;1;1
"Paris";751010102;1;3
"Paris";751010103;1;3
"Paris";751010104;1;3
"Paris";751010105;1;3
"Paris";751010199;1;3
"Paris";751010201;1;1
"Paris";751010202;1;1
"Paris";751010203;1;1
"Paris";751010204;1;1
"Paris";751010205;1;3
"Paris";751010206;1;1
"Paris";751010301;1;1
"Paris";751010302;1;3
"Paris";751010303;1;1
"Paris";751010401;1;1
"Paris";751010402;1;1
"Paris";751020501;1;1
"Paris";751020502;1;1
"Paris";751020503;1;1
"Paris";751020601;1;1
"Paris";751020602;1;1
"Paris";751020701;1;1
"Paris";751020702;1;1
"Paris";751020703;1;1
"Paris";751020704;1;1
"Paris";751020801;1;1
"Paris";751020802;1;1
"Paris";751020803;1;1
"Paris";751020804;1;1
"Paris";751020805;1;1
"Paris";751030901;1;1
"Paris";751030902;1;1
"Paris";751030903;1;1
"Paris";751030904;1;1
"Paris";751030905;1;1
"Paris";751031001;1;1
"Paris";751031002;1;1
"Paris";751031003;1;1
"Paris";751031004;1;1
"Paris";751031101;1;1
"Paris";751031102;1;1
"Paris";751031103;1;1
"Paris";751031104;1;1
"Paris";751031201;1;1
"Paris";751031202;1;1
"Paris";751031203;1;1
"Paris";751031204;1;1
"Paris";751041301;1;1
"Paris";751041302;1;1
"Paris";751041303;1;1
"Paris";751041304;1;3
"Paris";751041305;1;3
"Paris";751041399;1;3
"Paris";751041401;1;1
"Paris";751041402;1;1
"Paris";751041403;1;1
"Paris";751041404;1;1
"Paris";751041499;2;3
"Paris";751041501;2;1
"Paris";751041502;1;1
"Paris";751041503;1;1
"Paris";751041504;1;1
"Paris";751041588;2;3
"Paris";751041599;2;3
"Paris";751041601;2;1
"Paris";751041602;2;1
"Paris";751041603;1;3
"Paris";751041699;2;3
"Paris";751051701;2;1
"Paris";751051702;2;1
"Paris";751051703;2;1
"Paris";751051704;2;1
"Paris";751051705;2;1
"Paris";751051706;2;3
"Paris";751051799;2;3
"Paris";751051801;4;1
"Paris";751051802;4;3
"Paris";751051803;3;1
"Paris";751051804;3;1
"Paris";751051805;4;1
"Paris";751051806;3;1
"Paris";751051807;2;1
"Paris";751051808;3;1
"Paris";751051809;4;3
"Paris";751051899;4;3
"Paris";751051901;3;1
"Paris";751051902;3;3
"Paris";751051903;1;1
"Paris";751051904;1;1
"Paris";751051905;1;1
"Paris";751051906;1;1
"Paris";751051907;2;1
"Paris";751051908;2;1
"Paris";751052001;1;3
"Paris";751052002;1;1
"Paris";751052003;1;1
"Paris";751052004;1;1
"Paris";751052005;1;3
"Paris";751052099;1;3
"Paris";751062101;1;1
"Paris";751062102;1;1
"Paris";751062103;1;1
"Paris";751062199;1;3
"Paris";751062201;1;3
"Paris";751062202;1;1
"Paris";751062203;1;1
"Paris";751062204;1;1
"Paris";751062205;1;3
"Paris";751062301;1;1
"Paris";751062302;1;1
"Paris";751062303;1;1
"Paris";751062304;1;1
"Paris";751062305;2;1
"Paris";751062306;2;1
"Paris";751062307;2;1
"Paris";751062308;2;1
"Paris";751062309;1;1
"Paris";751062310;1;1
"Paris";751062311;1;1
"Paris";751062401;1;1
"Paris";751062402;1;1
"Paris";751062499;1;3
"Paris";751072501;1;1
"Paris";751072502;1;1
"Paris";751072503;2;3
"Paris";751072504;1;1
"Paris";751072505;1;1
"Paris";751072506;1;1
"Paris";751072507;1;3
"Paris";751072508;1;3
"Paris";751072599;1;3
"Paris";751072601;2;1
"Paris";751072602;2;3
"Paris";751072603;2;1
"Paris";751072604;1;1
"Paris";751072605;1;3
"Paris";751072606;2;3
"Paris";751072699;1;3
"Paris";751072701;2;1
"Paris";751072702;3;1
"Paris";751072703;2;1
"Paris";751072704;2;1
"Paris";751072705;2;1
"Paris";751072706;2;1
"Paris";751072707;2;3
"Paris";751072801;1;1
"Paris";751072802;1;1
"Paris";751072803;1;1
"Paris";751072804;1;1
"Paris";751072805;1;1
"Paris";751072806;1;1
"Paris";751072807;1;1
"Paris";751072808;1;1
"Paris";751072809;1;1
"Paris";751072810;1;1
"Paris";751072811;1;1
"Paris";751072812;1;3
"Paris";751072899;1;3
"Paris";751082901;1;1
"Paris";751082902;1;1
"Paris";751082903;1;1
"Paris";751082904;1;1
"Paris";751082905;1;1
"Paris";751082906;1;1
"Paris";751082907;1;3
"Paris";751082999;1;3
"Paris";751083001;1;1
"Paris";751083002;1;1
"Paris";751083003;1;1
"Paris";751083004;1;1
"Paris";751083005;1;1
"Paris";751083006;1;1
"Paris";751083101;1;1
"Paris";751083102;1;1
"Paris";751083103;1;1
"Paris";751083104;1;1
"Paris";751083105;1;1
"Paris";751083106;1;1
"Paris";751083107;1;1
"Paris";751083108;1;1
"Paris";751083201;1;1
"Paris";751083202;1;1
"Paris";751083203;1;3
"Paris";751083204;1;1
"Paris";751083205;1;1
"Paris";751083206;1;1
"Paris";751083207;1;1
"Paris";751083208;1;3
"Paris";751083209;1;1
"Paris";751083210;1;1
"Paris";751093301;1;1
"Paris";751093302;1;1
"Paris";751093303;1;1
"Paris";751093304;1;1
"Paris";751093305;1;1
"Paris";751093306;1;1
"Paris";751093307;1;1
"Paris";751093308;1;1
"Paris";751093309;1;1
"Paris";751093310;1;1
"Paris";751093311;1;1
"Paris";751093401;1;1
"Paris";751093402;1;1
"Paris";751093403;1;1
"Paris";751093404;1;3
"Paris";751093405;1;1
"Paris";751093406;1;1
"Paris";751093407;1;1
"Paris";751093408;1;1
"Paris";751093409;1;1
"Paris";751093501;1;1
"Paris";751093502;1;1
"Paris";751093503;1;1
"Paris";751093504;1;1
"Paris";751093601;1;1
"Paris";751093602;1;1
"Paris";751093603;1;1
"Paris";751093604;1;1
"Paris";751093605;1;1
"Paris";751093606;1;1
"Paris";751093607;2;1
"Paris";751093608;1;1
"Paris";751093609;1;1
"Paris";751093610;1;1
"Paris";751103701;3;1
"Paris";751103702;3;1
"Paris";751103703;3;1
"Paris";751103704;2;1
"Paris";751103705;2;1
"Paris";751103706;2;1
"Paris";751103707;3;1
"Paris";751103708;3;1
"Paris";751103709;3;1
"Paris";751103710;3;3
"Paris";751103711;2;3
"Paris";751103712;3;3
"Paris";751103801;1;1
"Paris";751103802;1;1
"Paris";751103803;1;1
"Paris";751103804;1;1
"Paris";751103805;1;1
"Paris";751103806;1;1
"Paris";751103901;1;1
"Paris";751103902;1;1
"Paris";751103903;1;1
"Paris";751103904;1;1
"Paris";751103905;1;1
"Paris";751103906;1;1
"Paris";751103907;1;1
"Paris";751103908;1;1
"Paris";751103909;1;1
"Paris";751103910;1;1
"Paris";751103988;1;3
"Paris";751104001;1;1
"Paris";751104002;1;1
"Paris";751104003;1;1
"Paris";751104004;1;1
"Paris";751104005;1;1
"Paris";751104006;2;1
"Paris";751104007;2;1
"Paris";751104008;3;1
"Paris";751104009;3;1
"Paris";751104010;2;1
"Paris";751104011;3;1
"Paris";751104012;2;3
"Paris";751104088;2;3
"Paris";751114101;1;1
"Paris";751114102;1;1
"Paris";751114103;1;1
"Paris";751114104;1;1
"Paris";751114105;1;1
"Paris";751114106;1;1
"Paris";751114107;1;1
"Paris";751114108;1;1
"Paris";751114109;1;1
"Paris";751114110;1;1
"Paris";751114111;1;1
"Paris";751114112;1;1
"Paris";751114113;1;1
"Paris";751114114;1;1
"Paris";751114115;1;1
"Paris";751114201;1;1
"Paris";751114202;1;1
"Paris";751114203;1;1
"Paris";751114204;1;1
"Paris";751114205;1;1
"Paris";751114206;1;1
"Paris";751114207;1;1
"Paris";751114208;1;1
"Paris";751114209;1;1
"Paris";751114210;1;1
"Paris";751114211;1;1
"Paris";751114212;1;1
"Paris";751114213;1;1
"Paris";751114214;1;1
"Paris";751114301;1;1
"Paris";751114302;1;2
"Paris";751114303;1;1
"Paris";751114304;1;1
"Paris";751114305;1;1
"Paris";751114306;1;1
"Paris";751114307;1;1
"Paris";751114308;1;1
"Paris";751114309;1;1
"Paris";751114310;1;1
"Paris";751114311;1;1
"Paris";751114312;1;1
"Paris";751114313;1;1
"Paris";751114314;1;1
"Paris";751114315;1;1
"Paris";751114316;1;1
"Paris";751114317;1;1
"Paris";751114318;1;1
"Paris";751114319;1;3
"Paris";751114320;1;1
"Paris";751114321;1;1
"Paris";751114401;3;1
"Paris";751114402;3;1
"Paris";751114403;3;1
"Paris";751114404;1;1
"Paris";751114405;1;1
"Paris";751114406;1;1
"Paris";751114407;1;1
"Paris";751114408;3;1
"Paris";751114409;2;1
"Paris";751114410;2;1
"Paris";751114411;1;1
"Paris";751114412;1;1
"Paris";751114413;1;1
"Paris";751124501;4;3
"Paris";751124502;3;1
"Paris";751124503;3;2
"Paris";751124504;3;1
"Paris";751124505;3;1
"Paris";751124506;3;1
"Paris";751124507;3;1
"Paris";751124508;3;1
"Paris";751124509;3;3
"Paris";751124510;4;3
"Paris";751124511;4;3
"Paris";751124512;4;1
"Paris";751124513;4;1
"Paris";751124514;4;1
"Paris";751124577;4;3
"Paris";751124601;3;1
"Paris";751124602;3;1
"Paris";751124603;3;1
"Paris";751124604;3;1
"Paris";751124605;3;1
"Paris";751124606;3;1
"Paris";751124608;3;1
"Paris";751124609;3;2
"Paris";751124610;3;1
"Paris";751124611;3;1
"Paris";751124612;3;1
"Paris";751124613;3;1
"Paris";751124614;3;2
"Paris";751124615;3;1
"Paris";751124616;3;1
"Paris";751124617;3;1
"Paris";751124618;3;1
"Paris";751124619;3;3
"Paris";751124620;3;1
"Paris";751124621;3;1
"Paris";751124622;3;1
"Paris";751124623;3;1
"Paris";751124624;3;1
"Paris";751124677;4;3
"Paris";751124701;4;1
"Paris";751124702;3;3
"Paris";751124703;4;3
"Paris";751124704;3;1
"Paris";751124705;3;3
"Paris";751124706;4;3
"Paris";751124707;3;3
"Paris";751124708;4;3
"Paris";751124799;4;3
"Paris";751124801;3;1
"Paris";751124802;3;1
"Paris";751124803;3;1
"Paris";751124804;2;1
"Paris";751124805;2;3
"Paris";751124806;2;1
"Paris";751124807;2;1
"Paris";751124808;2;1
"Paris";751124809;2;1
"Paris";751124810;3;1
"Paris";751124811;3;3
"Paris";751124812;3;3
"Paris";751124813;3;3
"Paris";751124888;2;3
"Paris";751124899;3;3
"Paris";751134901;4;1
"Paris";751134902;4;1
"Paris";751134903;4;1
"Paris";751134904;4;1
"Paris";751134905;4;1
"Paris";751134906;4;1
"Paris";751134907;4;1
"Paris";751134908;4;3
"Paris";751134999;3;3
"Paris";751135001;3;3
"Paris";751135002;4;3
"Paris";751135003;3;1
"Paris";751135004;3;1
"Paris";751135005;3;1
"Paris";751135006;3;1
"Paris";751135007;3;1
"Paris";751135008;3;1
"Paris";751135009;3;1
"Paris";751135010;3;1
"Paris";751135011;3;1
"Paris";751135012;3;1
"Paris";751135013;3;1
"Paris";751135014;3;1
"Paris";751135015;3;3
"Paris";751135016;3;3
"Paris";751135017;3;3
"Paris";751135018;3;3
"Paris";751135019;3;1
"Paris";751135020;3;1
"Paris";751135021;3;1
"Paris";751135023;3;1
"Paris";751135024;3;1
"Paris";751135025;3;1
"Paris";751135026;3;1
"Paris";751135027;3;3
"Paris";751135028;3;3
"Paris";751135029;3;1
"Paris";751135030;3;1
"Paris";751135031;3;1
"Paris";751135032;4;3
"Paris";751135099;4;3
"Paris";751135101;4;1
"Paris";751135102;3;1
"Paris";751135103;4;1
"Paris";751135104;3;1
"Paris";751135105;3;1
"Paris";751135106;3;1
"Paris";751135107;4;1
"Paris";751135108;4;3
"Paris";751135109;3;1
"Paris";751135110;3;1
"Paris";751135111;3;1
"Paris";751135112;3;1
"Paris";751135113;3;1
"Paris";751135114;3;1
"Paris";751135115;3;1
"Paris";751135116;3;1
"Paris";751135117;3;1
"Paris";751135118;3;1
"Paris";751135119;3;1
"Paris";751135120;3;1
"Paris";751135121;3;1
"Paris";751135122;3;1
"Paris";751135123;3;1
"Paris";751135124;3;3
"Paris";751135125;3;1
"Paris";751135201;3;1
"Paris";751135202;3;1
"Paris";751135203;3;3
"Paris";751135204;3;1
"Paris";751135205;3;1
"Paris";751135206;3;1
"Paris";751135207;3;1
"Paris";751145301;3;3
"Paris";751145302;3;2
"Paris";751145303;3;1
"Paris";751145304;3;1
"Paris";751145305;3;3
"Paris";751145306;2;1
"Paris";751145307;2;1
"Paris";751145308;2;1
"Paris";751145309;1;1
"Paris";751145310;3;3
"Paris";751145311;2;3
"Paris";751145401;4;3
"Paris";751145402;4;3
"Paris";751145403;4;1
"Paris";751145404;4;3
"Paris";751145405;3;1
"Paris";751145406;3;1
"Paris";751145407;3;3
"Paris";751145501;3;3
"Paris";751145502;3;1
"Paris";751145503;4;3
"Paris";751145504;3;1
"Paris";751145505;3;1
"Paris";751145506;3;1
"Paris";751145507;3;1
"Paris";751145508;3;1
"Paris";751145509;3;1
"Paris";751145510;2;1
"Paris";751145511;2;1
"Paris";751145512;2;1
"Paris";751145513;3;1
"Paris";751145514;2;1
"Paris";751145515;3;1
"Paris";751145516;2;1
"Paris";751145601;4;3
"Paris";751145602;3;1
"Paris";751145603;3;3
"Paris";751145604;3;1
"Paris";751145605;3;1
"Paris";751145606;3;3
"Paris";751145607;3;1
"Paris";751145608;3;1
"Paris";751145609;3;1
"Paris";751145610;3;1
"Paris";751145611;3;1
"Paris";751145612;3;1
"Paris";751145613;2;1
"Paris";751145614;2;1
"Paris";751145615;2;1
"Paris";751145616;3;1
"Paris";751145617;3;1
"Paris";751145618;3;3
"Paris";751145619;2;1
"Paris";751145620;2;1
"Paris";751145621;3;1
"Paris";751145622;3;1
"Paris";751145623;3;1
"Paris";751145624;3;1
"Paris";751145625;3;3
"Paris";751155701;3;3
"Paris";751155702;3;3
"Paris";751155703;2;1
"Paris";751155704;2;3
"Paris";751155705;2;1
"Paris";751155706;3;2
"Paris";751155707;3;1
"Paris";751155708;3;2
"Paris";751155709;3;1
"Paris";751155710;2;1
"Paris";751155711;2;3
"Paris";751155712;2;1
"Paris";751155713;2;1
"Paris";751155714;2;1
"Paris";751155715;2;1
"Paris";751155716;2;1
"Paris";751155717;2;1
"Paris";751155718;2;1
"Paris";751155719;3;1
"Paris";751155720;3;1
"Paris";751155721;2;1
"Paris";751155722;2;1
"Paris";751155723;2;1
"Paris";751155724;2;1
"Paris";751155725;2;1
"Paris";751155726;2;1
"Paris";751155727;2;3
"Paris";751155728;2;1
"Paris";751155729;2;1
"Paris";751155730;2;1
"Paris";751155731;2;1
"Paris";751155732;3;3
"Paris";751155733;2;1
"Paris";751155801;3;1
"Paris";751155802;2;1
"Paris";751155803;2;1
"Paris";751155804;2;1
"Paris";751155805;2;1
"Paris";751155806;2;1
"Paris";751155807;2;1
"Paris";751155808;2;1
"Paris";751155809;2;1
"Paris";751155810;2;1
"Paris";751155811;2;1
"Paris";751155812;2;1
"Paris";751155813;2;1
"Paris";751155814;3;3
"Paris";751155815;3;1
"Paris";751155816;3;1
"Paris";751155817;3;1
"Paris";751155818;3;3
"Paris";751155819;2;3
"Paris";751155901;2;1
"Paris";751155902;2;1
"Paris";751155903;1;1
"Paris";751155904;1;1
"Paris";751155905;2;1
"Paris";751155906;2;1
"Paris";751155907;2;1
"Paris";751155908;2;3
"Paris";751155909;2;1
"Paris";751155910;2;1
"Paris";751155911;2;1
"Paris";751155912;2;1
"Paris";751155913;2;1
"Paris";751155914;2;1
"Paris";751155915;2;1
"Paris";751155916;2;1
"Paris";751155917;2;1
"Paris";751155918;2;1
"Paris";751155919;2;1
"Paris";751155920;2;3
"Paris";751155999;2;3
"Paris";751156001;4;3
"Paris";751156002;3;1
"Paris";751156003;2;1
"Paris";751156004;2;1
"Paris";751156005;2;1
"Paris";751156006;2;1
"Paris";751156007;3;2
"Paris";751156008;3;3
"Paris";751156009;2;1
"Paris";751156010;1;1
"Paris";751156012;1;1
"Paris";751156013;1;1
"Paris";751156014;1;3
"Paris";751156015;1;1
"Paris";751156016;1;1
"Paris";751156017;1;1
"Paris";751156018;2;1
"Paris";751156019;1;1
"Paris";751156020;2;1
"Paris";751156021;3;3
"Paris";751156022;2;3
"Paris";751156023;3;3
"Paris";751156099;2;3
"Paris";751166101;2;1
"Paris";751166102;2;1
"Paris";751166103;2;1
"Paris";751166104;2;1
"Paris";751166105;2;1
"Paris";751166106;2;1
"Paris";751166107;2;1
"Paris";751166108;2;1
"Paris";751166109;2;1
"Paris";751166110;1;1
"Paris";751166111;1;1
"Paris";751166112;1;1
"Paris";751166113;1;1
"Paris";751166114;1;1
"Paris";751166115;2;1
"Paris";751166116;2;3
"Paris";751166117;1;1
"Paris";751166118;1;1
"Paris";751166119;1;1
"Paris";751166120;1;2
"Paris";751166121;1;3
"Paris";751166122;1;1
"Paris";751166123;1;1
"Paris";751166124;1;2
"Paris";751166125;1;1
"Paris";751166126;1;1
"Paris";751166127;1;1
"Paris";751166128;1;1
"Paris";751166129;1;1
"Paris";751166130;1;1
"Paris";751166131;2;3
"Paris";751166177;4;3
"Paris";751166199;2;3
"Paris";751166201;2;2
"Paris";751166202;1;1
"Paris";751166203;1;1
"Paris";751166204;1;1
"Paris";751166205;1;1
"Paris";751166206;1;3
"Paris";751166207;1;1
"Paris";751166208;1;1
"Paris";751166209;1;1
"Paris";751166210;1;1
"Paris";751166211;1;1
"Paris";751166212;1;1
"Paris";751166213;1;1
"Paris";751166214;1;1
"Paris";751166215;1;1
"Paris";751166216;1;1
"Paris";751166217;1;1
"Paris";751166218;1;1
"Paris";751166219;1;1
"Paris";751166220;1;1
"Paris";751166221;1;3
"Paris";751166222;1;3
"Paris";751166223;1;3
"Paris";751166277;3;3
"Paris";751166299;2;3
"Paris";751166301;1;1
"Paris";751166302;1;1
"Paris";751166303;1;1
"Paris";751166304;1;1
"Paris";751166305;1;3
"Paris";751166306;1;1
"Paris";751166307;1;1
"Paris";751166308;1;1
"Paris";751166309;1;1
"Paris";751166310;1;3
"Paris";751166311;1;1
"Paris";751166377;2;3
"Paris";751166401;1;1
"Paris";751166402;1;1
"Paris";751166403;1;1
"Paris";751166404;1;1
"Paris";751166405;1;1
"Paris";751166406;1;1
"Paris";751166407;1;1
"Paris";751166409;1;1
"Paris";751166410;1;3
"Paris";751166411;1;1
"Paris";751166412;1;1
"Paris";751166413;1;1
"Paris";751166499;1;3
"Paris";751176501;1;1
"Paris";751176502;1;1
"Paris";751176503;2;1
"Paris";751176504;2;1
"Paris";751176505;2;3
"Paris";751176506;2;1
"Paris";751176507;2;1
"Paris";751176508;2;1
"Paris";751176509;2;1
"Paris";751176510;1;1
"Paris";751176511;1;1
"Paris";751176512;2;1
"Paris";751176513;2;1
"Paris";751176514;2;1
"Paris";751176515;2;1
"Paris";751176516;2;3
"Paris";751176601;1;1
"Paris";751176602;1;1
"Paris";751176603;1;1
"Paris";751176604;1;1
"Paris";751176605;1;1
"Paris";751176606;1;1
"Paris";751176607;1;1
"Paris";751176608;1;1
"Paris";751176609;1;1
"Paris";751176610;2;1
"Paris";751176611;2;1
"Paris";751176612;2;1
"Paris";751176613;2;1
"Paris";751176614;3;1
"Paris";751176615;2;1
"Paris";751176616;3;3
"Paris";751176701;1;1
"Paris";751176702;1;1
"Paris";751176703;1;1
"Paris";751176704;1;1
"Paris";751176705;1;1
"Paris";751176706;1;1
"Paris";751176707;1;1
"Paris";751176708;1;1
"Paris";751176709;1;1
"Paris";751176710;1;1
"Paris";751176711;1;1
"Paris";751176712;1;3
"Paris";751176713;1;1
"Paris";751176714;2;2
"Paris";751176715;2;1
"Paris";751176716;2;1
"Paris";751176801;1;1
"Paris";751176802;1;1
"Paris";751176803;1;1
"Paris";751176804;1;1
"Paris";751176805;1;1
"Paris";751176806;2;1
"Paris";751176807;1;1
"Paris";751176808;1;1
"Paris";751176809;2;1
"Paris";751176810;1;1
"Paris";751176811;1;1
"Paris";751176812;1;1
"Paris";751176813;2;1
"Paris";751176814;1;1
"Paris";751176815;2;1
"Paris";751176816;4;3
"Paris";751176817;4;3
"Paris";751186901;1;1
"Paris";751186902;1;1
"Paris";751186903;1;1
"Paris";751186904;1;3
"Paris";751186905;1;1
"Paris";751186906;1;1
"Paris";751186907;1;1
"Paris";751186908;1;1
"Paris";751186909;1;1
"Paris";751186910;1;1
"Paris";751186911;1;2
"Paris";751186912;1;1
"Paris";751186913;1;1
"Paris";751186914;1;1
"Paris";751186915;1;1
"Paris";751186916;1;1
"Paris";751186917;1;1
"Paris";751186918;1;1
"Paris";751186919;1;1
"Paris";751186920;3;1
"Paris";751186921;1;1
"Paris";751186922;2;1
"Paris";751186923;2;1
"Paris";751186924;2;1
"Paris";751186925;3;1
"Paris";751186926;3;3
"Paris";751186927;3;1
"Paris";751186928;3;1
"Paris";751186929;3;1
"Paris";751187001;1;1
"Paris";751187002;1;1
"Paris";751187003;1;1
"Paris";751187004;1;1
"Paris";751187005;1;3
"Paris";751187006;1;1
"Paris";751187007;1;3
"Paris";751187008;1;1
"Paris";751187009;1;1
"Paris";751187010;1;1
"Paris";751187011;1;1
"Paris";751187012;1;1
"Paris";751187013;1;1
"Paris";751187014;1;1
"Paris";751187015;1;1
"Paris";751187016;1;1
"Paris";751187017;1;1
"Paris";751187018;1;1
"Paris";751187019;1;1
"Paris";751187020;1;1
"Paris";751187021;1;1
"Paris";751187022;1;1
"Paris";751187023;1;1
"Paris";751187024;1;1
"Paris";751187025;1;1
"Paris";751187026;3;3
"Paris";751187027;3;3
"Paris";751187101;3;1
"Paris";751187102;2;1
"Paris";751187103;2;1
"Paris";751187104;3;1
"Paris";751187105;3;1
"Paris";751187106;1;1
"Paris";751187107;1;1
"Paris";751187108;1;1
"Paris";751187109;3;1
"Paris";751187110;3;3
"Paris";751187201;3;3
"Paris";751187202;3;1
"Paris";751187203;3;1
"Paris";751187204;4;1
"Paris";751187205;4;1
"Paris";751187206;4;1
"Paris";751187207;4;3
"Paris";751187208;4;3
"Paris";751187209;4;3
"Paris";751197301;3;1
"Paris";751197302;3;1
"Paris";751197303;3;1
"Paris";751197304;3;1
"Paris";751197305;3;1
"Paris";751197306;3;1
"Paris";751197307;3;1
"Paris";751197308;4;1
"Paris";751197309;4;1
"Paris";751197310;3;1
"Paris";751197311;3;1
"Paris";751197312;3;1
"Paris";751197313;3;1
"Paris";751197314;3;1
"Paris";751197315;3;1
"Paris";751197316;3;1
"Paris";751197317;4;1
"Paris";751197318;3;1
"Paris";751197388;3;3
"Paris";751197401;4;3
